1,813.3573540346958,686.9513292085891
2,761.729795105841,626.4741056788798
3,701.4206573921317,569.9004464896112
4,663.5806998616476,543.5929942499591
5,636.4346698381412,543.5929942499591
6,612.1554791780856,528.1099968013157
7,593.2030047685604,502.22225169135584
8,573.8399786274035,449.64698879653736
9,551.0242344119578,411.5539017193135
10,534.5174244297904,411.5539017193135
11,516.8837742683361,396.4763191766028
12,497.426315733557,384.9357419582756
13,480.34801320350493,384.9357419582756
14,462.00424957001263,370.38335444003474
15,459.71549902449567,370.38335444003474
16,441.5867005400885,362.83801677883326
17,437.57879182355856,348.1555915464561
18,428.78308777930624,348.1555915464561
19,426.3108304103205,335.4647694852962
20,416.9803656215252,335.4647694852962
21,409.70881737033704,322.6973246022833
22,406.1028312891508,322.6973246022833
23,403.05086568782076,322.6973246022833
24,400.82332836955936,322.6973246022833
25,390.5474733331837,322.6973246022833
26,393.13210948836627,322.6973246022833
27,388.1187327805608,322.6973246022833
28,384.0819029605593,322.6973246022833
29,378.2125521709988,322.6973246022833
30,379.29907280744703,322.6973246022833
31,377.52370043464975,319.57933614087597
32,373.5314300585016,319.57933614087597
33,378.38067438591696,319.57933614087597
34,380.7590424950482,319.57933614087597
35,377.9070263257763,313.69604526212873
36,373.55642586335443,313.69604526212873
37,373.68493292081223,313.69604526212873
38,379.0484547092554,313.69604526212873
39,372.48275367485746,313.69604526212873
40,377.2922738327431,313.69604526212873
41,370.7295397046222,313.69604526212873
42,370.9811190753571,313.69604526212873
43,367.4566577989956,313.69604526212873
44,369.8597864825852,313.69604526212873
45,368.448947167314,313.69604526212873
46,368.88963435673065,313.69604526212873
47,369.25705720514844,313.69604526212873
48,369.87608970105686,313.69604526212873
49,369.80175687377186,313.69604526212873
50,367.3321906453719,313.69604526212873
51,359.53983308381925,313.69604526212873
52,360.1562734714151,313.6960452621287
53,361.91435735363973,313.6960452621287
54,355.62074512363864,313.6960452621287
55,353.78263429802837,313.6960452621287
56,356.38350801620754,313.6960452621287
57,355.56374790525996,313.6960452621287
58,352.33448722548724,313.6960452621287
59,352.76094417218667,313.6960452621287
60,357.7047654347108,313.6960452621287
61,358.9168165005459,313.6960452621287
62,351.87178235664646,313.6960452621287
63,351.34910977052385,313.6960452621287
64,358.2774067232279,313.6960452621287
65,360.70696073471214,313.6960452621287
66,357.64449829171235,313.6960452621287
67,357.3683993200409,313.6960452621287
68,362.38734036862667,313.6960452621287
69,358.6342115876796,313.6960452621287
70,364.31377433239015,313.6960452621287
71,357.80785007554397,313.6960452621287
72,367.84664211608526,313.6960452621287
73,357.6473598631011,313.6960452621287
74,356.6555023760052,313.6960452621287
75,360.3193999051878,313.6960452621287
76,360.6967658567228,313.6960452621287
77,368.99138652973585,313.6960452621287
78,361.3127033012539,313.6960452621287
79,363.5133237987869,313.6960452621287
80,357.46007786055344,313.6960452621287
81,356.8868550299963,313.6960452621287
82,367.61647137051654,313.6960452621287
83,368.5454497027669,313.6960452621287
84,359.5104955844221,313.6960452621287
85,361.2133376581058,313.6960452621287
86,354.5616266240871,313.6960452621287
87,360.2419004329409,313.6960452621287
88,363.84774613329654,313.6960452621287
89,358.51559635404345,313.6960452621287
90,365.5321567774647,313.6960452621287
91,364.55220446382054,313.6960452621287
92,356.266130200892,313.6960452621287
93,361.8655230830938,313.6960452621287
94,367.9491834751805,313.6960452621287
95,356.6558170578233,313.6960452621287
96,364.1446221989061,313.6960452621287
97,364.315458778037,313.6960452621287
98,367.12461169918714,313.6960452621287
99,363.7008548732979,313.6960452621287
100,361.26463004464125,313.6960452621287
